iso3,region,year,population_total,population_female,population_male,life_expectancy,fertility_rate,birth_rate,death_rate,pop_growth_rate,sex_ratio,regional_dev_index,pop_diff
LVA,Latvia,2015,1977.867,1070.061,907.806,74.665,1.706,11.23,14.427,0,0,0,-16.281999999999925
LVA,Latvia,2016,1959.863,1059.829,900.034,74.757,1.742,11.293,14.624,0,0,0,-18.003999999999905
LVA,Latvia,2017,1942.594,1049.858,892.736,74.8,1.698,10.82,14.844,0,0,0,-17.269000000000005
LVA,Latvia,2018,1927.588,1040.2,887.388,74.979,1.612,10.101,14.954,0,0,0,-15.006000000000085
LVA,Latvia,2019,1914.263,1031.211,883.052,75.628,1.609,9.866,14.517,0,0,0,-13.325000000000045
LVA,Latvia,2020,1901.123,1022.87,878.254,75.478,1.546,9.273,14.965,0,0,0,-13.139999999999873
LVA,Latvia,2021,1885.587,1013.7,871.887,73.181,1.572,9.265,18.194,0,0,0,-15.536000000000058
LVA,Latvia,2022,1881.063,1010.484,870.579,74.871,1.47,8.456,15.876,0,0,0,-4.523999999999887
LTU,Lithuania,1990,3695.012,1946.523,1748.49,71.369,2.031,15.421,10.768,0,0,0,-1.0929999999998472
LTU,Lithuania,1992,3697.544,1948.814,1748.73,70.337,1.97,14.778,11.258,0,0,0,-3.8630000000002838
LTU,Lithuania,1993,3680.197,1941.132,1739.064,68.934,1.741,12.959,12.575,0,0,0,-17.346999999999753
LTU,Lithuania,1994,3654.891,1930.164,1724.727,68.503,1.577,11.66,12.744,0,0,0,-25.30600000000004
LTU,Lithuania,1995,3627.038,1918.137,1708.901,69.018,1.552,11.406,12.544,0,0,0,-27.853000000000065
LTU,Lithuania,1996,3599.711,1906.441,1693.271,70.193,1.495,10.91,11.963,0,0,0,-27.327000000000226
LTU,Lithuania,1997,3573.409,1895.056,1678.352,71.029,1.468,10.642,11.553,0,0,0,-26.30199999999968
LTU,Lithuania,1998,3547.771,1883.523,1664.248,71.33,1.458,10.487,11.528,0,0,0,-25.63799999999992
LTU,Lithuania,1999,3522.901,1872.274,1650.627,71.717,1.456,10.366,11.362,0,0,0,-24.870000000000346
LTU,Lithuania,2000,3500.402,1862.517,1637.884,72.139,1.383,9.759,11.153,0,0,0,-22.498999999999796
LTU,Lithuania,2001,3473.004,1850.279,1622.725,71.712,1.281,8.999,11.624,0,0,0,-27.39800000000014
LTU,Lithuania,2002,3444.05,1836.566,1607.484,71.839,1.231,8.595,11.915,0,0,0,-28.953999999999724
LTU,Lithuania,2003,3415.278,1822.566,1592.712,72.088,1.26,8.815,11.97,0,0,0,-28.77200000000039
LTU,Lithuania,2004,3376.699,1803.418,1573.281,72.001,1.271,8.885,12.253,0,0,0,-38.57899999999972
LTU,Lithuania,2005,3322.263,1776.748,1545.515,71.246,1.291,9.011,13.175,0,0,0,-54.43600000000015
LTU,Lithuania,2006,3269.808,1751.991,1517.817,70.964,1.322,9.091,13.673,0,0,0,-52.45499999999993
LTU,Lithuania,2007,3231.374,1734.054,1497.32,70.698,1.359,9.334,14.081,0,0,0,-38.4340000000002
LTU,Lithuania,2008,3198.481,1717.862,1480.619,71.696,1.444,9.893,13.692,0,0,0,-32.892999999999574
LTU,Lithuania,2009,3163.254,1701.245,1462.008,72.85,1.499,10.256,13.301,0,0,0,-35.22700000000032
LTU,Lithuania,2010,3097.72,1668.777,1428.943,73.196,1.499,10.259,13.604,0,0,0,-65.5340000000001
LTU,Lithuania,2011,3028.642,1633.039,1395.602,73.608,1.548,10.143,13.575,0,0,0,-69.07799999999997
LTU,Lithuania,2012,2988.329,1611.904,1376.426,73.964,1.591,10.258,13.714,0,0,0,-40.31299999999965
LTU,Lithuania,2013,2958.36,1595.69,1362.67,74.027,1.583,10.146,14.018,0,0,0,-29.96900000000005
LTU,Lithuania,2014,2933.168,1581.79,1351.378,74.596,1.628,10.404,13.735,0,0,0,-25.192000000000007
LTU,Lithuania,2015,2905.764,1567.58,1338.185,74.474,1.705,10.921,14.391,0,0,0,-27.403999999999996
LTU,Lithuania,2016,2869.11,1547.98,1321.13,74.82,1.692,10.844,14.35,0,0,0,-36.653999999999996
LTU,Lithuania,2017,2829.313,1524.353,1304.959,75.701,1.633,10.327,14.179,0,0,0,-39.797000000000025
LTU,Lithuania,2018,2802.478,1505.826,1296.652,75.909,1.635,10.105,14.13,0,0,0,-26.835000000000036
LTU,Lithuania,2019,2795.058,1494.897,1300.161,76.424,1.61,9.843,13.697,0,0,0,-7.420000000000073
LTU,Lithuania,2021,2794.488,1480.9,1313.587,74.297,1.359,8.223,16.712,0,0,0,-1.2770000000000437
GBR,United Kingdom,1975,56220.143,28862.17,27357.972,72.65,1.807,12.39,11.83,0,0,0,-4.407000000006519
GBR,United Kingdom,1976,56201.138,28847.731,27353.407,72.634,1.738,11.977,12.157,0,0,0,-19.00499999999738
GBR,United Kingdom,1977,56175.829,28837.578,27338.251,73.111,1.689,11.711,11.706,0,0,0,-25.309000000001106
GBR,United Kingdom,1978,56175.556,28840.117,27335.44,73.043,1.753,12.225,11.922,0,0,0,-0.27300000000104774
GBR,United Kingdom,1982,56292.755,28907.728,27385.026,74.039,1.778,12.771,11.82,0,0,0,-11.836999999999534
,Southern Europe,1993,144161.427,73968.463,70192.964,75.41,1.393,10.698,9.606,0,0,0,-44.14400000000023
,Southern Europe,2012,154365.485,79207.867,75157.618,80.989,1.409,9.38,9.756,0,0,0,-46.05800000001909
,Southern Europe,2013,154067.458,79095.846,74971.611,81.408,1.373,8.972,9.569,0,0,0,-298.02699999997276
,Southern Europe,2014,153670.916,78925.671,74745.245,81.59,1.382,8.848,9.668,0,0,0,-396.54200000001583
,Southern Europe,2015,153260.623,78725.569,74535.053,81.384,1.382,8.671,10.264,0,0,0,-410.2930000000051
,Southern Europe,2016,152970.628,78559.008,74411.621,81.762,1.384,8.512,10.04,0,0,0,-289.99499999999534
,Southern Europe,2017,152825.286,78450.133,74375.154,81.666,1.365,8.247,10.435,0,0,0,-145.3420000000042
,Southern Europe,2018,152755.026,78376.507,74378.519,81.978,1.34,7.964,10.3,0,0,0,-70.25999999998021
,Southern Europe,2020,152696.062,78287.323,74408.739,81.062,1.296,7.507,11.883,0,0,0,-112.97099999999045
,Southern Europe,2021,152274.7,78051.342,74223.357,81.226,1.302,7.479,11.476,0,0,0,-421.3619999999937
,Southern Europe,2022,151975.858,77890.384,74085.473,81.135,1.297,7.347,11.795,0,0,0,-298.8420000000042
,Southern Europe,2023,151720.922,77754.336,73966.586,82.561,1.284,7.211,10.761,0,0,0,-254.93600000001607
ALB,Albania,1992,3282.501,1640.89,1641.611,73.303,2.885,24.99,5.472,0,0,0,-0.10099999999965803
ALB,Albania,1993,3277.825,1642.637,1635.188,73.638,2.811,24.194,5.416,0,0,0,-4.676000000000386
ALB,Albania,1994,3269.41,1642.753,1626.657,73.837,2.798,23.85,5.429,0,0,0,-8.414999999999964
ALB,Albania,1995,3258.567,1641.862,1616.705,74.022,2.762,23.263,5.45,0,0,0,-10.842999999999847
ALB,Albania,1996,3245.678,1640.13,1605.548,74.113,2.666,22.145,5.496,0,0,0,-12.889000000000124
ALB,Albania,1997,3229.66,1637.032,1592.628,73.383,2.535,20.762,5.84,0,0,0,-16.01800000000003
ALB,Albania,1998,3210.133,1632.306,1577.826,74.357,2.425,19.609,5.582,0,0,0,-19.527000000000044
ALB,Albania,1999,3188.595,1626.543,1562.052,74.568,2.313,18.487,5.605,0,0,0,-21.53800000000001
ALB,Albania,2000,3166.148,1620.371,1545.776,74.826,2.217,17.513,5.619,0,0,0,-22.44699999999966
ALB,Albania,2001,3147.943,1613.24,1534.704,75.083,2.141,16.596,5.625,0,0,0,-18.204999999999927
ALB,Albania,2002,3134.092,1604.083,1530.008,75.299,2.002,15.585,5.69,0,0,0,-13.851000000000113
ALB,Albania,2003,3118.088,1592.88,1525.207,75.557,2.006,15.616,5.777,0,0,0,-16.003999999999905
ALB,Albania,2004,3098.657,1580.095,1518.563,75.951,1.889,14.7,5.784,0,0,0,-19.43100000000004
ALB,Albania,2005,3076.159,1565.947,1510.212,76.427,1.787,13.862,5.763,0,0,0,-22.498000000000047
ALB,Albania,2006,3050.809,1550.582,1500.227,76.994,1.686,12.977,5.715,0,0,0,-25.34999999999991
ALB,Albania,2007,3022.887,1534.12,1488.767,77.691,1.633,12.439,5.609,0,0,0,-27.922000000000025
ALB,Albania,2008,2992.93,1516.765,1476.165,78.248,1.616,12.209,5.584,0,0,0,-29.957000000000335
ALB,Albania,2009,2961.479,1498.755,1462.725,78.509,1.638,12.326,5.721,0,0,0,-31.451000000000022
ALB,Albania,2010,2928.722,1480.2,1448.521,78.414,1.653,12.373,6.055,0,0,0,-32.75699999999961
ALB,Albania,2011,2911.504,1470.611,1440.893,78.303,1.677,12.406,6.36,0,0,0,-17.218000000000302
ALB,Albania,2012,2910.004,1469.98,1440.024,78.084,1.719,12.868,6.728,0,0,0,-1.5
ALB,Albania,2013,2907.573,1468.821,1438.752,77.995,1.741,13.137,7.019,0,0,0,-2.43100000000004
ALB,Albania,2014,2903.749,1466.882,1436.868,78.029,1.721,13.071,7.236,0,0,0,-3.824000000000069
ALB,Albania,2015,2898.632,1464.233,1434.399,78.358,1.631,12.431,7.245,0,0,0,-5.116999999999734
ALB,Albania,2016,2897.867,1463.732,1434.134,78.643,1.555,11.873,7.288,0,0,0,-0.7649999999998727
ALB,Albania,2018,2894.231,1461.66,1432.571,79.238,1.415,10.898,7.375,0,0,0,-4.010999999999967
ALB,Albania,2019,2885.01,1456.841,1428.169,79.467,1.395,10.757,7.473,0,0,0,-9.221000000000004
ALB,Albania,2020,2871.954,1450.547,1421.407,77.824,1.371,10.536,9.08,0,0,0,-13.05600000000004
ALB,Albania,2021,2849.635,1439.981,1409.655,76.844,1.365,10.512,10.262,0,0,0,-22.31899999999996
ALB,Albania,2022,2827.608,1429.341,1398.267,78.769,1.355,10.305,8.709,0,0,0,-22.027000000000044
ALB,Albania,2023,2811.655,1421.551,1390.104,79.602,1.348,10.244,8.332,0,0,0,-15.952999999999975
AND,Andorra,1951,5.819,3.037,2.782,67.531,2.195,16.85,11.542,0,0,0,-0.1770000000000005
AND,Andorra,1952,5.455,2.885,2.571,67.947,2.258,16.899,11.966,0,0,0,-0.3639999999999999
AND,Andorra,1953,5.323,2.833,2.49,68.607,2.315,16.663,11.919,0,0,0,-0.13199999999999967
AND,Andorra,1995,63.912,30.143,33.769,80.804,1.319,12.83,5.334,0,0,0,-0.6999999999999957
AND,Andorra,2000,65.685,31.458,34.227,81.863,1.273,11.54,6.228,0,0,0,-0.024999999999991473
AND,Andorra,2010,80.706,39.099,41.608,84.197,1.275,10.742,6.266,0,0,0,-3.182000000000002
AND,Andorra,2011,77.783,38.101,39.682,84.296,1.321,10.469,5.952,0,0,0,-2.923000000000002
AND,Andorra,2012,76.834,37.671,39.163,84.334,1.26,10.172,5.996,0,0,0,-0.9489999999999981
AND,Andorra,2013,75.194,36.953,38.24,84.406,1.142,9.03,5.926,0,0,0,-1.6400000000000006
AND,Andorra,2014,73.737,36.337,37.401,84.485,1.168,8.973,5.812,0,0,0,-1.4570000000000078
AND,Andorra,2015,72.174,35.669,36.505,84.532,1.223,9.132,5.673,0,0,0,-1.5629999999999882
BIH,Bosnia and Herzegovina,1992,4234.616,2179.584,2055.032,51.967,1.758,15.342,19.565,0,0,0,-223.72699999999986
BIH,Bosnia and Herzegovina,1993,3904.482,2028.828,1875.654,50.894,1.729,12.982,19.948,0,0,0,-330.134
BIH,Bosnia and Herzegovina,1994,3725.412,1948.712,1776.7,66.603,1.698,11.972,10.658,0,0,0,-179.07000000000016
BIH,Bosnia and Herzegovina,1995,3715.564,1947.058,1768.506,70.188,1.669,10.678,9.083,0,0,0,-9.847999999999956
BIH,Bosnia and Herzegovina,2003,4178.523,2178.854,1999.669,76.449,1.219,10.068,7.488,0,0,0,-9.47900000000027
BIH,Bosnia and Herzegovina,2004,4140.987,2160.022,1980.965,76.489,1.221,10.125,7.819,0,0,0,-37.53600000000006
BIH,Bosnia and Herzegovina,2005,4096.493,2137.876,1958.617,76.424,1.203,9.81,8.212,0,0,0,-44.49399999999969
BIH,Bosnia and Herzegovina,2006,4063.272,2121.526,1941.745,76.028,1.18,9.551,8.883,0,0,0,-33.22100000000046
BIH,Bosnia and Herzegovina,2007,4013.424,2096.898,1916.526,76.162,1.19,9.555,9.167,0,0,0,-49.847999999999956
BIH,Bosnia and Herzegovina,2008,3947.544,2064.14,1883.405,76.3,1.21,9.533,9.492,0,0,0,-65.88000000000011
BIH,Bosnia and Herzegovina,2009,3879.794,2030.314,1849.48,76.701,1.267,9.761,9.593,0,0,0,-67.75
BIH,Bosnia and Herzegovina,2010,3811.472,1996.036,1815.435,76.827,1.26,9.464,9.961,0,0,0,-68.32199999999966
BIH,Bosnia and Herzegovina,2011,3741.798,1960.912,1780.886,76.963,1.209,8.865,10.296,0,0,0,-69.67400000000043
BIH,Bosnia and Herzegovina,2012,3670.113,1924.626,1745.487,77.037,1.252,8.87,10.712,0,0,0,-71.68499999999995
BIH,Bosnia and Herzegovina,2013,3610.859,1894.411,1716.448,77.129,1.278,8.735,11.052,0,0,0,-59.253999999999905
BIH,Bosnia and Herzegovina,2014,3564.829,1870.555,1694.274,77.089,1.262,8.399,11.487,0,0,0,-46.029999999999745
BIH,Bosnia and Herzegovina,2015,3518.541,1846.373,1672.168,77.073,1.322,8.515,11.909,0,0,0,-46.28800000000001
BIH,Bosnia and Herzegovina,2016,3473.003,1822.354,1650.649,77.124,1.36,8.482,12.228,0,0,0,-45.53800000000001
BIH,Bosnia and Herzegovina,2017,3428.682,1798.538,1630.145,77.385,1.419,8.568,12.304,0,0,0,-44.32100000000037
BIH,Bosnia and Herzegovina,2018,3387.0,1776.605,1610.395,77.942,1.504,8.803,11.98,0,0,0,-41.68199999999979
BIH,Bosnia and Herzegovina,2019,3345.533,1755.046,1590.487,77.394,1.509,8.561,13.102,0,0,0,-41.4670000000001
BIH,Bosnia and Herzegovina,2020,3299.349,1730.652,1568.697,76.04,1.515,8.353,15.173,0,0,0,-46.18399999999974
BIH,Bosnia and Herzegovina,2021,3244.907,1701.559,1543.349,74.567,1.49,8.011,18.387,0,0,0,-54.44200000000001
BIH,Bosnia and Herzegovina,2022,3204.802,1680.628,1524.174,76.777,1.481,7.748,14.05,0,0,0,-40.10500000000002
BIH,Bosnia and Herzegovina,2023,3185.073,1670.406,1514.667,77.85,1.486,7.714,13.457,0,0,0,-19.72900000000027
HRV,Croatia,1991,4825.157,2508.238,2316.919,70.575,1.543,11.138,11.579,0,0,0,-9.907999999999447
HRV,Croatia,1992,4782.233,2486.515,2295.717,71.721,1.462,10.483,11.296,0,0,0,-42.92399999999998
HRV,Croatia,1993,4729.743,2459.414,2270.329,72.305,1.508,10.713,11.477,0,0,0,-52.48999999999978
HRV,Croatia,1994,4675.514,2431.13,2244.385,72.614,1.52,10.693,11.72,0,0,0,-54.22900000000027
HRV,Croatia,1995,4619.36,2401.765,2217.595,72.561,1.579,11.001,12.122,0,0,0,-56.15400000000045
HRV,Croatia,1996,4562.299,2371.728,2190.571,72.975,1.675,11.566,12.305,0,0,0,-57.060999999999694
HRV,Croatia,1997,4504.621,2341.251,2163.37,72.99,1.685,11.531,12.732,0,0,0,-57.677999999999884
HRV,Croatia,1998,4445.667,2310.102,2135.566,73.193,1.499,10.154,12.777,0,0,0,-58.95399999999972
HRV,Croatia,1999,4385.822,2278.442,2107.38,73.609,1.438,9.653,12.543,0,0,0,-59.845000000000255
HRV,Croatia,2000,4326.105,2246.968,2079.137,74.001,1.423,9.458,12.164,0,0,0,-59.71700000000055
HRV,Croatia,2001,4301.074,2233.751,2067.323,74.355,1.458,9.515,11.846,0,0,0,-25.03099999999995
HRV,Croatia,2008,4314.631,2238.615,2076.016,76.001,1.555,10.146,12.106,0,0,0,-1.3229999999994106
HRV,Croatia,2009,4310.53,2235.812,2074.718,76.313,1.588,10.354,12.115,0,0,0,-4.1010000000005675
HRV,Croatia,2010,4301.145,2230.463,2070.682,76.676,1.551,10.1,12.088,0,0,0,-9.384999999999309
HRV,Croatia,2011,4280.824,2220.335,2060.489,76.993,1.485,9.653,12.138,0,0,0,-20.321000000000822
HRV,Croatia,2012,4259.236,2209.329,2049.908,77.284,1.516,9.761,12.175,0,0,0,-21.587999999999738
HRV,Croatia,2013,4242.398,2200.117,2042.281,77.51,1.461,9.349,12.262,0,0,0,-16.837999999999738
HRV,Croatia,2014,4219.479,2187.798,2031.68,77.514,1.461,9.288,12.63,0,0,0,-22.91899999999987
HRV,Croatia,2015,4183.729,2168.973,2014.755,77.633,1.403,8.843,12.852,0,0,0,-35.75
HRV,Croatia,2016,4136.444,2144.318,1992.125,77.629,1.427,8.863,13.252,0,0,0,-47.284999999999854
HRV,Croatia,2017,4079.2,2114.524,1964.676,77.726,1.423,8.682,13.496,0,0,0,-57.2440000000006
HRV,Croatia,2018,4024.868,2086.352,1938.516,77.865,1.472,8.729,13.562,0,0,0,-54.33199999999988
HRV,Croatia,2019,3986.334,2066.25,1920.084,78.197,1.47,8.529,13.384,0,0,0,-38.534000000000106
HRV,Croatia,2020,3953.958,2049.088,1904.87,77.497,1.484,8.461,14.431,0,0,0,-32.37599999999975
HRV,Croatia,2021,3924.61,2033.53,1891.08,77.141,1.624,9.118,14.729,0,0,0,-29.347999999999956
HRV,Croatia,2022,3907.027,2023.826,1883.201,78.278,1.53,8.456,13.656,0,0,0,-17.583000000000084
HRV,Croatia,2023,3896.023,2017.326,1878.697,78.58,1.468,8.071,14.124,0,0,0,-11.003999999999905
GIB,Gibraltar,1951,21.462,11.458,10.004,65.286,2.761,24.345,9.653,0,0,0,-0.19399999999999906
GIB,Gibraltar,1959,21.869,11.464,10.405,70.109,2.996,22.024,8.237,0,0,0,-0.01699999999999946
GIB,Gibraltar,1960,21.839,11.415,10.425,70.209,3.102,22.363,8.312,0,0,0,-0.030000000000001137
GIB,Gibraltar,1983,28.733,14.188,14.544,74.613,2.436,18.738,7.368,0,0,0,-0.03200000000000003
GIB,Gibraltar,1984,28.643,14.12,14.524,74.935,2.398,18.154,7.4,0,0,0,-0.08999999999999986
GIB,Gibraltar,1985,28.512,14.033,14.479,75.232,2.371,17.692,7.444,0,0,0,-0.13100000000000023
GIB,Gibraltar,1986,28.328,13.925,14.404,75.557,2.356,17.355,7.474,0,0,0,-0.18400000000000105
GIB,Gibraltar,1987,28.096,13.79,14.306,75.871,2.35,17.14,7.513,0,0,0,-0.23199999999999932
GIB,Gibraltar,1988,27.839,13.639,14.2,76.18,2.345,16.961,7.557,0,0,0,-0.25700000000000145
GIB,Gibraltar,1989,27.544,13.473,14.071,76.474,2.353,16.926,7.602,0,0,0,-0.29499999999999815
GIB,Gibraltar,1990,27.2,13.287,13.913,76.814,2.39,17.14,7.615,0,0,0,-0.3440000000000012
GIB,Gibraltar,1991,26.898,13.131,13.767,77.118,2.431,17.37,7.611,0,0,0,-0.3019999999999996
GIB,Gibraltar,1992,26.878,13.145,13.733,77.412,2.443,17.273,7.557,0,0,0,-0.019999999999999574
GIB,Gibraltar,2001,27.657,13.884,13.773,80.419,2.104,14.107,7.43,0,0,0,-0.0519999999999996
GRC,Greece,2011,11108.844,5682.255,5426.588,80.625,1.395,9.6,10.168,0,0,0,-15.826000000000931
GRC,Greece,2012,11048.298,5666.803,5381.494,80.422,1.345,9.121,10.717,0,0,0,-60.54599999999846
GRC,Greece,2013,10967.54,5642.995,5324.546,81.067,1.292,8.61,10.36,0,0,0,-80.75799999999981
GRC,Greece,2014,10893.166,5619.583,5273.583,81.12,1.298,8.482,10.644,0,0,0,-74.37400000000162
GRC,Greece,2015,10820.903,5593.712,5227.191,80.789,1.328,8.507,11.357,0,0,0,-72.26299999999901
GRC,Greece,2016,10775.504,5573.154,5202.35,81.269,1.382,8.632,11.135,0,0,0,-45.39899999999943
GRC,Greece,2017,10753.533,5559.096,5194.437,80.961,1.35,8.234,11.761,0,0,0,-21.971000000001368
GRC,Greece,2018,10730.844,5543.703,5187.141,81.495,1.35,8.054,11.398,0,0,0,-22.689000000000306
GRC,Greece,2019,10718.576,5529.413,5189.163,81.349,1.337,7.798,11.844,0,0,0,-12.268000000000029
GRC,Greece,2020,10699.369,5514.194,5185.175,81.536,1.386,7.921,11.488,0,0,0,-19.206999999998516
GRC,Greece,2021,10579.561,5454.032,5125.529,80.531,1.432,8.144,12.635,0,0,0,-119.8080000000009
GRC,Greece,2022,10412.48,5369.557,5042.923,79.944,1.308,7.123,14.072,0,0,0,-167.08100000000013
GRC,Greece,2023,10242.908,5281.713,4961.195,81.857,1.334,7.191,12.401,0,0,0,-169.57200000000012
VAT,Holy See,1960,0.918,0.47,0.448,69.189,1.0,9.049,5.987,0,0,0,-0.0020000000000000018
VAT,Holy See,1961,0.917,0.469,0.448,69.802,1.0,9.288,6.011,0,0,0,-0.0010000000000000009
VAT,Holy See,1965,0.887,0.456,0.431,70.135,1.0,10.421,6.989,0,0,0,-0.03500000000000003
VAT,Holy See,1966,0.841,0.432,0.409,70.883,1.0,10.518,7.001,0,0,0,-0.04600000000000004
VAT,Holy See,1967,0.806,0.412,0.394,70.895,1.0,10.149,7.075,0,0,0,-0.03499999999999992
VAT,Holy See,1968,0.769,0.394,0.376,70.703,1.0,9.694,7.205,0,0,0,-0.03700000000000003
VAT,Holy See,1969,0.753,0.389,0.365,70.665,1.0,9.259,7.26,0,0,0,-0.016000000000000014
VAT,Holy See,1970,0.745,0.386,0.359,71.479,1.0,9.165,7.186,0,0,0,-0.008000000000000007
VAT,Holy See,1971,0.739,0.384,0.356,71.743,1.0,9.12,7.345,0,0,0,-0.006000000000000005
VAT,Holy See,1972,0.737,0.383,0.354,71.972,1.0,9.088,7.498,0,0,0,-0.0020000000000000018
VAT,Holy See,1973,0.735,0.382,0.353,71.943,1.0,9.061,7.784,0,0,0,-0.0020000000000000018
VAT,Holy See,1974,0.733,0.379,0.355,72.651,1.0,9.006,7.688,0,0,0,-0.0020000000000000018
VAT,Holy See,1981,0.742,0.38,0.363,74.318,1.0,7.809,8.608,0,0,0,-0.0010000000000000009
VAT,Holy See,1982,0.74,0.379,0.361,74.782,1.0,7.69,8.639,0,0,0,-0.0020000000000000018
VAT,Holy See,1983,0.737,0.379,0.359,74.655,1.0,7.586,9.08,0,0,0,-0.0030000000000000027
VAT,Holy See,1984,0.735,0.379,0.356,75.063,1.0,7.461,9.155,0,0,0,-0.0020000000000000018
VAT,Holy See,1985,0.732,0.379,0.353,75.456,1.0,7.312,9.255,0,0,0,-0.0030000000000000027
VAT,Holy See,1986,0.73,0.379,0.352,75.749,1.0,7.14,9.39,0,0,0,-0.0020000000000000018
VAT,Holy See,1988,0.728,0.376,0.352,76.371,1.0,6.726,9.624,0,0,0,-0.0020000000000000018
VAT,Holy See,1989,0.727,0.375,0.352,76.793,1.0,6.518,9.657,0,0,0,-0.0010000000000000009
VAT,Holy See,1990,0.726,0.374,0.352,76.902,1.0,6.322,9.942,0,0,0,-0.0010000000000000009
VAT,Holy See,1991,0.725,0.373,0.352,76.922,1.0,6.118,10.303,0,0,0,-0.0010000000000000009
VAT,Holy See,1992,0.724,0.372,0.352,77.316,1.0,5.918,10.352,0,0,0,-0.0010000000000000009
VAT,Holy See,1993,0.719,0.368,0.351,77.019,1.0,5.738,11.074,0,0,0,-0.0050000000000000044
VAT,Holy See,1994,0.711,0.364,0.347,77.657,1.0,5.524,11.018,0,0,0,-0.008000000000000007
VAT,Holy See,1995,0.705,0.361,0.344,77.802,1.0,5.254,11.371,0,0,0,-0.006000000000000005
VAT,Holy See,1996,0.701,0.36,0.341,78.509,1.0,4.966,11.189,0,0,0,-0.0040000000000000036
VAT,Holy See,1997,0.698,0.36,0.338,78.194,1.0,4.687,11.989,0,0,0,-0.0030000000000000027
VAT,Holy See,1998,0.697,0.361,0.337,78.34,1.0,4.464,12.267,0,0,0,-0.0010000000000000009
VAT,Holy See,1999,0.696,0.36,0.336,78.668,1.0,4.347,12.376,0,0,0,-0.0010000000000000009
VAT,Holy See,2000,0.691,0.358,0.333,79.337,1.0,4.343,12.233,0,0,0,-0.0050000000000000044
VAT,Holy See,2001,0.682,0.355,0.327,79.85,1.0,4.397,12.301,0,0,0,-0.008999999999999897
VAT,Holy See,2002,0.672,0.35,0.322,79.953,1.0,4.459,12.88,0,0,0,-0.010000000000000009
VAT,Holy See,2003,0.664,0.346,0.319,79.846,1.0,4.501,13.681,0,0,0,-0.008000000000000007
VAT,Holy See,2004,0.661,0.344,0.317,80.191,1.0,4.511,13.855,0,0,0,-0.0030000000000000027
VAT,Holy See,2005,0.659,0.344,0.315,80.647,1.0,4.498,13.845,0,0,0,-0.0020000000000000018
VAT,Holy See,2006,0.656,0.344,0.312,81.224,1.0,4.493,13.741,0,0,0,-0.0030000000000000027
VAT,Holy See,2007,0.648,0.34,0.308,81.298,1.0,4.512,14.391,0,0,0,-0.008000000000000007
VAT,Holy See,2008,0.638,0.334,0.304,81.373,1.0,4.538,15.092,0,0,0,-0.010000000000000009
VAT,Holy See,2009,0.629,0.327,0.302,81.301,1.0,4.55,16.008,0,0,0,-0.009000000000000008
VAT,Holy See,2010,0.621,0.323,0.298,81.541,1.0,4.545,16.435,0,0,0,-0.008000000000000007
VAT,Holy See,2011,0.614,0.32,0.294,81.707,1.0,4.521,16.95,0,0,0,-0.007000000000000006
VAT,Holy See,2012,0.602,0.314,0.288,81.981,1.0,4.533,17.475,0,0,0,-0.01200000000000001
VAT,Holy See,2013,0.59,0.309,0.281,82.474,1.0,4.531,17.622,0,0,0,-0.01200000000000001
VAT,Holy See,2014,0.582,0.306,0.277,82.628,1.0,4.489,18.222,0,0,0,-0.008000000000000007
VAT,Holy See,2015,0.572,0.299,0.274,82.464,1.0,4.458,19.441,0,0,0,-0.010000000000000009
VAT,Holy See,2016,0.563,0.293,0.271,82.876,1.0,4.419,19.595,0,0,0,-0.009000000000000008
VAT,Holy See,2017,0.555,0.289,0.266,82.719,1.0,4.372,20.732,0,0,0,-0.007999999999999896
VAT,Holy See,2018,0.545,0.286,0.26,83.313,1.0,4.342,20.541,0,0,0,-0.010000000000000009
VAT,Holy See,2019,0.536,0.28,0.256,83.624,1.0,4.311,20.853,0,0,0,-0.009000000000000008
VAT,Holy See,2020,0.528,0.276,0.253,82.986,1.0,4.263,22.915,0,0,0,-0.008000000000000007
VAT,Holy See,2021,0.519,0.272,0.247,82.946,1.0,4.234,23.85,0,0,0,-0.009000000000000008
